subject,exam_name,paper_number,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,unique_question_id,question_type
Percussion Instruments,Question Papers of NET July 2018,Paper II,91,"कोणाहत, संभ्रन्त, विषम, अर्धसम पटाक्षर किसके मुख से निकले ?",पं. नारद,पं.भरत,पं. नंदिकेश्वर,ब्रह्मा,C,PER_71eb91ee,Normal MCQ
Percussion Instruments,Question Papers of NET July 2018,Paper II,92,भरतार्णव ग्रंथ के किस अध्याय में 112 तालों के लक्षणों का उल्लेख है ?,पंचम्,षष्टम्,सप्तम्,अष्ठम्,C,PER_55371a73,Normal MCQ
Percussion Instruments,Question Papers of NET July 2018,Paper II,93,छन्दोमंजरी ग्रन्थ में कितने मात्रिक गणों का उल्लेख है ?,4,3,2,6,C,PER_d9ea9122,Normal MCQ
Percussion Instruments,Question Papers of NET July 2018,Paper II,94,"साहब, बीबी और गुलाम' फिल्म में किस कलाकार ने तबला वादन किया है ?",पं. किशन महाराज,उ. अकबर हुसैन खाँ,उ. अल्लारक्खा खाँ,उ. अफ़ाक हुसैन खाँ,B,PER_2693449f,Normal MCQ
Percussion Instruments,Question Papers of NET July 2018,Paper II,95,चौताल की चक्रदार बिना किसी परिवर्तन के किस अन्य ताल में आती हैं ?,शिखर,गजझंपा,रुद्र,मत्त,B,PER_04bac0bc,Normal MCQ
Percussion Instruments,Question Papers of NET July 2018,Paper II,96,तीनताल के एक आवर्तन में किन तीन तालों के एक आवर्तन की कुआड़ी आती है ?,एकताल - कहरवा - दादरा,रूपक - एकताल - दादरा,दादरा - कहरवा- पश्तो,दादरा - रूपक - पश्तो,D,PER_3877b93a,Normal MCQ
Percussion Instruments,Question Papers of NET July 2018,Paper II,97,उ. अमीर हुसेन खाँ का जन्म स्थल :,मेरठ,फर्रुखाबाद,बनखेड़ा,दिल्ली,C,PER_c69e17bd,Normal MCQ
Percussion Instruments,Question Papers of NET July 2018,Paper II,98,"अभिकथन (A) तथा कारण (R) को पढ़ें और नीचे दिये कूट की सहायता से सही उत्तर दें : अभिकथन (A) : प्रतिभाशाली कलाकार रचनाओं में नई शब्द संगति, नए खंडों का निर्माण नहीं कर सकता। कारण (R) : सृजनात्मकता आनंद का निर्माण नहीं कर पाती। कूट :","(A) गलत है, किन्तु (R) सही है।","(A) सही है, किन्तु (R) गलत है।",(A) तथा (R) दोनों सही हैं।,(A) तथा (R) दोनों गलत हैं।,D,PER_d2b34845,Assertion and Reason
Percussion Instruments,Question Papers of NET July 2018,Paper II,99,पं. अरविंद मुलगांवकर के अनुसार अजराड़ा घराने का संभावित प्रारंभ काल है :,1700 से 1750,1600 से 1650,1800 से 1850,1900 से 1950,A,PER_98aa7088,Normal MCQ
Percussion Instruments,Question Papers of NET July 2018,Paper II,100,पाश्चात्य संगीत में अतिविलम्बित लय के लिए है :,मोडेराटो,विवो,प्रेस्टो,लारगो,D,PER_cc30209d,Normal MCQ
Percussion Instruments,Question Papers of NET June 2015,Paper III,1,राष्ट्रपति पदक प्राप्त बनारस घराने के तबला वादक हैं :,किशन महाराज,पं. कण्ठे महाराज,गुदई महाराज,पं. बीरु मिश्र,B,PER_fa95f5d0,Normal MCQ
Percussion Instruments,Question Papers of NET June 2015,Paper III,2,केवल संगीत शिक्षण के लिए स्थापित विश्वविद्यालय है :,"भातखण्डे संगीत संस्थान, लखनऊ","रविन्द्र भारती, कोलकात्ता","लखनऊ विश्वविद्यालय, लखनऊ","मुम्बई विश्वविद्यालय, मुम्बई",A,PER_71cbd0b4,Normal MCQ
Percussion Instruments,Question Papers of NET June 2015,Paper III,3,इनमें से कौन सा छन्द नहीं है ?,मंदाकान्त्रा,शिखरणी,हरितालिका,डिमडिमी,D,PER_0614c02b,Identify the Incorrect Statement
Percussion Instruments,Question Papers of NET June 2015,Paper III,4,इनमें से कौन यति नहीं है ?,समा,मृदंगा,पिपिलिका,अनागत,D,PER_23d3b539,Identify the Incorrect Statement
Percussion Instruments,Question Papers of NET June 2015,Paper III,5,"""ताल तोय निधि’ के लेखक हैं :",राजा चक्रधर सिंह,राजा छत्रपति सिंह,राजा मान सिंह,राजा दिग्विजय सिंह,A,PER_23d7fca3,Normal MCQ
Percussion Instruments,Question Papers of NET June 2015,Paper III,6,शिखर ताल में कितने खाली हैं?,3,2,1,0,D,PER_464232ce,Normal MCQ
Percussion Instruments,Question Papers of NET June 2015,Paper III,7,"फरदोस्त ताल, जय ताल और आदाचौताल में समान मात्राएं हैं :",गलत,सही,कहा नहीं जा सकता,उपर्युक्त में से कोई नहीं,A,PER_56dc27a9,Normal MCQ
Percussion Instruments,Question Papers of NET June 2015,Paper III,8,पश्चिमी संगीत में विलम्बित लय को कहा जाता है :,जारगो,अदांते,मिट्रिकल,मेज़र्ड,B,PER_6fdd0b5d,Normal MCQ
Percussion Instruments,Question Papers of NET June 2015,Paper III,9,उस्ताद मुन्ने खां किस घराने के हैं ?,लखनऊ,दिल्ली,फर्रूखाबाद,बनारस,A,PER_cee54e97,Normal MCQ
Percussion Instruments,Question Papers of NET June 2015,Paper III,10,नाट्य शास्त्र में चार प्रकार के आतोद्य हैं :,गलत,सही,संदेह है,कहा नहीं जा सकता,B,PER_2c536661,Normal MCQ
